frame,class,confidence,mask_area
54,car,0.6281669735908508,8119
54,car,0.6209709048271179,7105
54,person,0.6205067038536072,7451
54,car,0.5496717095375061,3520
54,truck,0.549100935459137,12343
54,motorcycle,0.5312268137931824,3049
54,car,0.5059664249420166,4366
54,car,0.4836671054363251,39182
54,truck,0.4448015093803406,19030
54,truck,0.4250063896179199,30743
54,person,0.41829806566238403,3268
54,car,0.4163214862346649,7555
54,car,0.41092848777770996,7303
54,truck,0.403999388217926,21907
54,truck,0.3955177664756775,39128
54,car,0.39491117000579834,11584
54,car,0.3944159150123596,1900
54,person,0.3845933973789215,2323
54,clock,0.3747017979621887,5443
54,truck,0.35032323002815247,4102
54,motorcycle,0.34277209639549255,2209
54,motorcycle,0.29464271664619446,1216
54,truck,0.27378860116004944,11602
54,motorcycle,0.25659334659576416,1669
55,car,0.86246657371521,35732
55,car,0.8500756025314331,13918
55,bus,0.7364338636398315,6847
55,car,0.7210595011711121,9340
55,car,0.7188231945037842,40509
55,car,0.7133863568305969,37324
55,car,0.6989390850067139,39304
55,car,0.6963393092155457,35057
55,car,0.6844424605369568,19141
55,car,0.6841111183166504,43247
55,person,0.6643509268760681,7724
55,car,0.6405314207077026,16549
55,truck,0.6370890140533447,22666
55,car,0.6318632960319519,7114
55,car,0.5878115296363831,20941
55,car,0.5627610683441162,3583
55,truck,0.54511559009552,12298
55,car,0.5359011292457581,3838
55,motorcycle,0.5008866190910339,3625
55,truck,0.4993829131126404,21889
55,truck,0.4538208544254303,30683
55,car,0.4453350007534027,6910
55,truck,0.4365914463996887,19057
55,car,0.4212835431098938,7654
55,car,0.38700205087661743,11440
55,person,0.36979174613952637,3268
55,car,0.3468499779701233,2356
55,person,0.3426317572593689,4275
55,person,0.3204588294029236,2869
55,truck,0.3196428716182709,11635
55,truck,0.3186086118221283,4129
55,clock,0.27869704365730286,5425
55,motorcycle,0.276278555393219,1435
55,car,0.2612733542919159,4084
56,car,0.8446770906448364,33491
56,car,0.8236420154571533,11878
56,car,0.8188515901565552,43085
56,car,0.7292929291725159,37192
56,car,0.723108172416687,39340
56,car,0.72288978099823,42563
56,bus,0.6949236392974854,7024
56,person,0.6744466423988342,6047
56,car,0.6741665005683899,16612
56,motorcycle,0.644938588142395,3415
56,car,0.6391761302947998,34187
56,car,0.6216313242912292,15907
56,car,0.6179993748664856,9151
56,car,0.5994551181793213,7150
56,car,0.5931947231292725,21484
56,car,0.5583833456039429,3538
56,person,0.5370498299598694,2444
56,truck,0.536679744720459,12415
56,car,0.5110631585121155,3916
56,car,0.49952933192253113,6814
56,truck,0.49174734950065613,22333
56,car,0.47946837544441223,21817
56,truck,0.45309993624687195,30506
56,car,0.45165732502937317,7798
56,truck,0.41823723912239075,19066
56,truck,0.3983727991580963,11689
56,truck,0.3898220360279083,21814
56,person,0.378803014755249,3268
56,car,0.34953388571739197,11584
56,person,0.32090237736701965,1306
56,motorcycle,0.3067362904548645,1732
56,car,0.3045962154865265,4432
56,motorcycle,0.3037395179271698,1663
56,truck,0.30100470781326294,4111
56,car,0.2940601110458374,1546
56,truck,0.286059707403183,34874
56,car,0.2745555341243744,3946
56,person,0.2616308331489563,3868
57,car,0.8398091793060303,33632
57,car,0.8284170031547546,11893
57,car,0.7852005362510681,43400
57,car,0.7282202839851379,39241
57,car,0.705203115940094,37423
57,car,0.7005217671394348,42776
57,bus,0.6981857419013977,6691
57,car,0.6656066179275513,16549
57,person,0.6434144377708435,6365
57,car,0.6220144629478455,16333
57,motorcycle,0.6179128289222717,3349
57,car,0.6173350811004639,7132
57,car,0.6067689061164856,21367
57,car,0.5796957015991211,34172
57,car,0.567825436592102,9199
57,car,0.553748369216919,3538
57,truck,0.49342605471611023,12343
57,car,0.49158886075019836,6775
57,person,0.489627867937088,2764
57,car,0.48509061336517334,3940
57,truck,0.48054274916648865,21472
57,truck,0.4544561505317688,18616
57,car,0.4291316866874695,7798
57,car,0.42567452788352966,11530
57,truck,0.41979143023490906,21598
57,clock,0.41260403394699097,5434
57,person,0.3712307810783386,3268
57,truck,0.3532956838607788,4120
57,motorcycle,0.3445584774017334,1741
57,car,0.34440699219703674,21571
57,person,0.3384600579738617,1306
57,truck,0.33432188630104065,11671
57,car,0.30920833349227905,1402
57,motorcycle,0.29947030544281006,1708
57,car,0.2978505492210388,5870
57,truck,0.2917712926864624,35015
57,car,0.2789454162120819,23837
57,person,0.27263903617858887,5270
57,car,0.26008620858192444,4468
58,car,0.8005919456481934,11566
58,car,0.7972827553749084,40160
58,car,0.7782624959945679,41752
58,car,0.7276349067687988,33826
58,bus,0.7176591157913208,6406
58,car,0.709061324596405,37924
58,car,0.6992077827453613,32060
58,car,0.693761944770813,39241
58,car,0.6464038491249084,16603
58,truck,0.6431716680526733,19450
58,car,0.6127838492393494,7132
58,car,0.6097220182418823,9634
58,person,0.6048998832702637,7784
58,car,0.6048787832260132,21304
58,car,0.6040441989898682,15649
58,car,0.5896639823913574,4774
58,car,0.5642861723899841,2296
58,clock,0.5541688203811646,5416
58,motorcycle,0.5337721705436707,3460
58,truck,0.48517468571662903,18661
58,truck,0.45595306158065796,21427
58,truck,0.4517509341239929,12448
58,truck,0.4419839084148407,4120
58,car,0.43437427282333374,7015
58,car,0.39831575751304626,7717
58,truck,0.39574411511421204,11653
58,person,0.39555251598358154,3268
58,person,0.3854214549064636,2434
58,car,0.3739244043827057,11434
58,truck,0.353094220161438,3661
58,person,0.34983453154563904,4614
58,car,0.34408992528915405,1330
58,car,0.3435608148574829,5852
58,person,0.32230275869369507,1435
58,car,0.3003554940223694,23711
58,person,0.2859727144241333,2344
58,motorcycle,0.28059297800064087,1798
59,car,0.8571811318397522,11884
59,car,0.7390740513801575,38971
59,car,0.695459246635437,38872
59,car,0.6913154125213623,40400
59,car,0.6796171069145203,7159
59,motorcycle,0.6725273728370667,3997
59,car,0.6703530550003052,16324
59,person,0.6689623594284058,7655
59,bus,0.6552765369415283,6382
59,car,0.6305991411209106,12886
59,car,0.6212027072906494,21331
59,car,0.6144197583198547,10006
59,car,0.5801367163658142,38104
59,car,0.5745500326156616,4540
59,truck,0.5015057921409607,11599
59,person,0.4952968955039978,1291
59,truck,0.48574477434158325,18769
59,truck,0.4840569496154785,19021
59,truck,0.4768739640712738,12211
59,car,0.4607751965522766,2296
59,truck,0.46006378531455994,21391
59,car,0.45822009444236755,7459
59,car,0.44691309332847595,30115
59,car,0.431803822517395,18259
59,car,0.41335025429725647,5843
59,truck,0.40009254217147827,3769
59,car,0.3915543258190155,6784
59,clock,0.38912907242774963,5443
59,truck,0.381052702665329,4120
59,truck,0.3751016855239868,30124
59,person,0.37217894196510315,2026
59,car,0.35691866278648376,28064
59,truck,0.34985414147377014,38257
59,car,0.34928926825523376,11485
59,truck,0.32400521636009216,24005
59,car,0.3160240352153778,4291
59,car,0.3106023371219635,12256
59,person,0.3090296983718872,3268
59,car,0.30420950055122375,23579
59,person,0.3038502335548401,4185
59,car,0.2995939254760742,1720
59,truck,0.2522556781768799,6640
60,car,0.8589606285095215,11884
60,car,0.7399646043777466,38971
60,car,0.6910029053688049,40364
60,car,0.6843308210372925,7168
60,car,0.6841681003570557,38872
60,car,0.673697829246521,16324
60,motorcycle,0.6712640523910522,4042
60,person,0.6703057289123535,7658
60,bus,0.6564329862594604,6382
60,car,0.6314988136291504,12895
60,car,0.6226345300674438,21268
60,car,0.6058884263038635,10006
60,car,0.5854848027229309,38149
60,car,0.5741701126098633,4540
60,truck,0.4996628165245056,11617
60,person,0.4944778382778168,1291
60,truck,0.49119243025779724,18976
60,truck,0.4821597635746002,18751
60,truck,0.47465282678604126,12211
60,truck,0.4621177911758423,21382
60,car,0.4573684632778168,2296
60,car,0.4546879529953003,7468
60,car,0.4520263969898224,30076
60,car,0.4306614398956299,18277
60,clock,0.4226764142513275,5443
60,truck,0.39862799644470215,4132
60,car,0.3917233347892761,5861
60,car,0.3860704302787781,6784
60,truck,0.385319322347641,4120
60,truck,0.3777232766151428,30106
60,person,0.37603694200515747,2026
60,car,0.371055006980896,28064
60,truck,0.3522213399410248,38293
60,car,0.3503386378288269,11503
60,truck,0.3263354003429413,24023
60,car,0.3203737437725067,4282
60,car,0.3127915561199188,12247
60,person,0.31023669242858887,4162
60,person,0.3065780699253082,3268
60,car,0.2943870723247528,1720
60,car,0.2875695526599884,23633
61,car,0.8488523960113525,11353
61,car,0.7531607747077942,37501
61,car,0.7414082884788513,38971
61,car,0.7351330518722534,38480
61,bus,0.7122234106063843,5890
61,car,0.6884363889694214,16585
61,car,0.676382303237915,9907
61,car,0.6438489556312561,7177
61,person,0.6402496099472046,7547
61,car,0.6334362030029297,28423
61,car,0.6284451484680176,21304
61,car,0.6236432790756226,11197
61,car,0.5954516530036926,2200
61,motorcycle,0.5892035961151123,3265
61,car,0.5783652067184448,38320
61,truck,0.554658830165863,11617
61,car,0.5467818379402161,5206
61,truck,0.5434432625770569,18718
61,truck,0.48568636178970337,12256
61,car,0.48091864585876465,26393
61,truck,0.47696346044540405,21409
61,truck,0.47504398226737976,18706
61,truck,0.4688013195991516,28324
61,car,0.4606492519378662,18691
61,car,0.40610817074775696,7495
61,car,0.4011349678039551,5569
61,car,0.3921317458152771,5879
61,clock,0.384501576423645,5494
61,person,0.3826356828212738,2512
61,car,0.36977410316467285,1330
61,truck,0.36761581897735596,38401
61,person,0.35309988260269165,1216
61,truck,0.3349343538284302,4120
61,truck,0.3335048258304596,24017
61,car,0.3059910237789154,11539
61,truck,0.3007097542285919,4138
61,person,0.29240095615386963,4289
61,car,0.2920587658882141,4237
61,car,0.28880926966667175,12238
61,person,0.28349393606185913,3268
61,car,0.2753123939037323,23633
61,motorcycle,0.2652786076068878,1315
62,car,0.7924637198448181,9646
62,person,0.7404122948646545,7846
62,car,0.732427716255188,38980
62,car,0.72452312707901,36707
62,car,0.7182583808898926,20324
62,car,0.6888994574546814,33151
62,car,0.6860887408256531,16576
62,bus,0.6845880746841431,5863
62,motorcycle,0.6532407402992249,3100
62,car,0.6409691572189331,10291
62,car,0.6397824883460999,24712
62,truck,0.6386532783508301,11656
62,car,0.6377673149108887,21286
62,car,0.6374563574790955,6940
62,car,0.6293593645095825,9526
62,truck,0.5855239033699036,17404
62,car,0.5829495787620544,4642
62,car,0.5806605815887451,2500
62,car,0.5802014470100403,38542
62,person,0.5710591077804565,3868
62,truck,0.5244849920272827,12220
62,truck,0.4847858250141144,18778
62,car,0.4836411774158478,7729
62,car,0.48227474093437195,5801
62,car,0.46145233511924744,5668
62,truck,0.4498642683029175,21340
62,car,0.417364239692688,23768
62,motorcycle,0.35465434193611145,1684
62,person,0.30833956599235535,4439
62,person,0.3080649673938751,3268
62,car,0.2983769476413727,1327
62,truck,0.2868472635746002,4120
62,truck,0.28443244099617004,24029
62,car,0.2772865295410156,4252
62,person,0.27626684308052063,724
62,car,0.27513983845710754,11557
63,car,0.7917934060096741,9646
63,person,0.7397323250770569,7819
63,car,0.7364434599876404,38971
63,car,0.7253592610359192,36743
63,car,0.7201587557792664,20324
63,car,0.6897541880607605,16576
63,car,0.6895965337753296,33142
63,bus,0.6842707991600037,5863
63,motorcycle,0.6578705906867981,3127
63,car,0.6431218981742859,24721
63,car,0.6423337459564209,6967
63,car,0.641998827457428,10291
63,car,0.6378353834152222,21277
63,car,0.630310595035553,9526
63,truck,0.6302738785743713,11665
63,truck,0.5888609886169434,17404
63,car,0.5857976078987122,38569
63,car,0.5833743214607239,4642
63,car,0.581303060054779,2500
63,person,0.5764025449752808,3850
63,truck,0.5302438735961914,12220
63,car,0.48650482296943665,5801
63,truck,0.4844112694263458,18787
63,car,0.47030317783355713,7720
63,car,0.459673672914505,5668
63,truck,0.4463864266872406,21349
63,car,0.43122154474258423,23741
63,motorcycle,0.35271045565605164,1684
63,person,0.30677664279937744,4439
63,person,0.3025842308998108,3124
63,car,0.3002920150756836,1327
63,truck,0.2852221727371216,4129
63,car,0.2829836308956146,11557
63,car,0.28102442622184753,4252
63,truck,0.27906250953674316,24011
63,person,0.27507802844047546,724
64,car,0.8065230250358582,35459
64,car,0.8056848049163818,9889
64,car,0.7796503305435181,24151
64,car,0.7575603127479553,38944
64,bus,0.6992493271827698,6013
64,car,0.6845154166221619,32719
64,car,0.6728546619415283,16648
64,person,0.6686290502548218,2581
64,motorcycle,0.6416872143745422,3004
64,truck,0.6373435854911804,11620
64,car,0.6360917091369629,6895
64,car,0.6359759569168091,21178
64,car,0.6252543926239014,38578
64,car,0.6231691241264343,10858
64,person,0.6106390953063965,6598
64,truck,0.5461488366127014,17125
64,car,0.5260582566261292,7870
64,car,0.5062181353569031,18194
64,truck,0.5053181052207947,12220
64,car,0.4896243214607239,5155
64,car,0.48825591802597046,4246
64,car,0.4878353476524353,2500
64,truck,0.48297104239463806,18769
64,car,0.46673282980918884,5765
64,truck,0.4531128704547882,21259
64,car,0.4254850447177887,7720
64,truck,0.38852012157440186,4429
64,car,0.3456605076789856,23711
64,clock,0.3335123062133789,5800
64,person,0.3322919011116028,1222
64,truck,0.32869952917099,4120
64,car,0.3013441264629364,11593
64,person,0.29828938841819763,3136
64,person,0.2962871789932251,3268
64,car,0.2756628096103668,12220
64,motorcycle,0.26752012968063354,1984
64,car,0.2646292448043823,1309
64,car,0.25793740153312683,4234
64,truck,0.2549436390399933,24191
64,person,0.25142255425453186,3974
65,car,0.8238134980201721,21514
65,car,0.8200647234916687,31313
65,car,0.8181805610656738,8911
65,car,0.7973319292068481,39052
65,car,0.761790931224823,30220
65,car,0.7135903835296631,16711
65,person,0.7071805000305176,7042
65,car,0.6802699565887451,6982
65,motorcycle,0.6741276979446411,3904
65,car,0.6594045162200928,21187
65,car,0.6512237191200256,38560
65,truck,0.64072585105896,11638
65,car,0.6314107179641724,11632
65,person,0.5988935828208923,2969
65,car,0.5885119438171387,11225
65,bus,0.5686876773834229,5602
65,truck,0.5110838413238525,16609
65,car,0.5096988081932068,23783
65,car,0.5045416355133057,3757
65,truck,0.469380259513855,12631
65,truck,0.455824613571167,18634
65,car,0.4351242482662201,7531
65,car,0.4289637804031372,3100
65,car,0.4265696406364441,5380
65,car,0.4263686239719391,5951
65,clock,0.3973795771598816,5461
65,car,0.38605618476867676,5845
65,truck,0.37715473771095276,21268
65,car,0.3615287244319916,16609
65,person,0.3566124737262726,1177
65,person,0.3495199978351593,5463
65,car,0.3397885859012604,12577
65,car,0.314876526594162,4918
65,person,0.31361123919487,3088
65,car,0.30842170119285583,11575
65,car,0.3038156032562256,4546
65,person,0.2989075779914856,3323
65,truck,0.2984205186367035,24122
65,motorcycle,0.2678155303001404,1387
65,truck,0.2676217555999756,4102
66,car,0.8229258060455322,21478
66,car,0.8208940625190735,31313
66,car,0.818187415599823,8911
66,car,0.7974660992622375,39052
66,car,0.7613533735275269,30220
66,car,0.7140858173370361,16711
66,person,0.7052224278450012,7042
66,car,0.6804481148719788,6982
66,motorcycle,0.6740073561668396,3904
66,car,0.6600714921951294,21187
66,car,0.6513755321502686,38560
66,truck,0.6400929093360901,11638
66,car,0.6307650208473206,11632
66,person,0.5985611081123352,2969
66,car,0.5884352326393127,11225
66,bus,0.5681854486465454,5602
66,truck,0.5121638178825378,16609
66,car,0.5099465250968933,23774
66,car,0.504284679889679,3757
66,truck,0.4697127640247345,12631
66,truck,0.45588257908821106,18634
66,car,0.4346217215061188,7567
66,car,0.4290696084499359,3100
66,car,0.4276897609233856,5380
66,car,0.4255371689796448,5951
66,clock,0.398826003074646,5461
66,car,0.38577181100845337,5845
66,truck,0.3762863278388977,21268
66,car,0.360098659992218,16600
66,person,0.3563760221004486,1177
66,person,0.3452146351337433,5523
66,car,0.34002289175987244,12577
66,car,0.3149503767490387,4918
66,person,0.31462356448173523,3088
66,car,0.3084274232387543,11575
66,car,0.3037964105606079,4546
66,person,0.30199670791625977,3323
66,truck,0.2989749014377594,24113
66,truck,0.2682991623878479,4102
66,motorcycle,0.2676767408847809,1387
67,car,0.8564110398292542,28871
67,car,0.8347474932670593,28279
67,car,0.8156644701957703,8713
67,car,0.7932203412055969,39079
67,car,0.7913669943809509,20881
67,person,0.7855709791183472,6952
67,car,0.6920138001441956,16666
67,motorcycle,0.6856676936149597,4009
67,person,0.682532012462616,3250
67,car,0.6776875257492065,11395
67,car,0.6501471996307373,7169
67,car,0.6382589340209961,21178
67,truck,0.6329970359802246,11629
67,car,0.6187847852706909,38461
67,car,0.6116056442260742,6967
67,bus,0.5776532292366028,5560
67,car,0.542285680770874,23891
67,car,0.5399608612060547,6425
67,truck,0.5210437178611755,12649
67,truck,0.5164161920547485,15604
67,car,0.47588104009628296,15793
67,truck,0.46931731700897217,18688
67,clock,0.4367191195487976,5461
67,car,0.38749873638153076,7702
67,car,0.3807089626789093,2884
67,person,0.374319463968277,4075
67,car,0.3333444595336914,5818
67,truck,0.3092912435531616,24140
67,person,0.302408903837204,3269
67,car,0.2796339988708496,11584
67,car,0.2769385576248169,2713
67,person,0.2717550992965698,3124
67,car,0.2607822120189667,1213
67,car,0.25201520323753357,4147
68,car,0.8225976228713989,23734
68,car,0.816364586353302,9250
68,car,0.7796798348426819,26527
68,car,0.7765064239501953,18220
68,car,0.7618632316589355,39061
68,person,0.744310200214386,7315
68,car,0.7229754328727722,11485
68,motorcycle,0.717390775680542,3970
68,car,0.6940464973449707,16603
68,car,0.6441836357116699,21268
68,car,0.6195752620697021,6994
68,car,0.6153286099433899,38425
68,person,0.6118856072425842,3184
68,truck,0.6103010773658752,11656
68,car,0.5250365734100342,23921
68,bus,0.524787187576294,5869
68,truck,0.5238239169120789,12766
68,truck,0.510836660861969,18643
68,car,0.4928264617919922,2956
68,truck,0.4920468032360077,14554
68,car,0.4446341395378113,4678
68,car,0.397395521402359,7586
68,truck,0.39492449164390564,21421
68,car,0.3842333257198334,14527
68,person,0.35074299573898315,5021
68,truck,0.3440384864807129,38470
68,car,0.33676260709762573,3910
68,person,0.32506853342056274,3052
68,truck,0.32177355885505676,24137
68,car,0.3137569725513458,12604
68,car,0.31293153762817383,11629
68,car,0.303186297416687,7738
68,person,0.29731181263923645,3260
68,car,0.27691349387168884,1855
68,car,0.26893487572669983,1756
68,car,0.2651720345020294,2884
69,car,0.8227522969245911,23734
69,car,0.815841555595398,9250
69,car,0.7802808880805969,26527
69,car,0.7765254378318787,18256
69,car,0.7617325782775879,39061
69,person,0.7436882853507996,7333
69,car,0.7237228751182556,11485
69,motorcycle,0.7181655764579773,3961
69,car,0.6951618194580078,16603
69,car,0.6441546678543091,21268
69,car,0.6198002099990845,6994
69,car,0.6128308773040771,38443
69,person,0.6124715209007263,3184
69,truck,0.6094931364059448,11656
69,bus,0.5271767377853394,5869
69,car,0.5262576937675476,23921
69,truck,0.5207547545433044,12784
69,truck,0.5108720064163208,18679
69,car,0.49314630031585693,2956
69,truck,0.4910609722137451,14563
69,car,0.44487276673316956,4678
69,car,0.3990481495857239,7586
69,truck,0.3950214087963104,21421
69,car,0.38470056653022766,14527
69,person,0.35087013244628906,5021
69,truck,0.3469095826148987,38479
69,car,0.33750900626182556,3910
69,person,0.32459256052970886,3052
69,truck,0.3214103877544403,24128
69,car,0.31405824422836304,12604
69,car,0.31310534477233887,11629
69,car,0.30262860655784607,7738
69,person,0.29725775122642517,3260
69,car,0.27741652727127075,1855
69,car,0.26899951696395874,1756
69,car,0.2654074430465698,2884
70,car,0.8287289142608643,11722
70,car,0.8251813650131226,9157
70,car,0.7964272499084473,26353
70,car,0.7953859567642212,17887
70,car,0.7700629234313965,39043
70,motorcycle,0.7226248383522034,4369
70,person,0.7093462347984314,6985
70,car,0.699087381362915,16630
70,car,0.6930645704269409,21323
70,car,0.675151526927948,7012
70,car,0.6461307406425476,21241
70,car,0.6313024163246155,38434
70,car,0.5674747824668884,2110
70,person,0.5300782322883606,2824
70,truck,0.5165804624557495,11665
70,truck,0.4929932653903961,12757
70,truck,0.4900633692741394,18805
70,bus,0.4782673120498657,5824
70,truck,0.478015273809433,13975
70,car,0.4687053859233856,24257
70,car,0.46331167221069336,4729
70,car,0.4373563230037689,11665
70,car,0.43401092290878296,4879
70,car,0.41097334027290344,13957
70,car,0.3997097611427307,4162
70,person,0.3741454780101776,4492
70,car,0.34294000267982483,7711
70,person,0.33320480585098267,3088
70,person,0.31863024830818176,1516
70,truck,0.31207579374313354,24428
70,car,0.3055429756641388,2500
70,person,0.3004645109176636,1519
70,person,0.27034279704093933,3287
70,truck,0.2512570917606354,4102
71,car,0.8270449638366699,25090
71,car,0.7974050641059875,17179
71,car,0.778974175453186,39016
71,person,0.760036826133728,7030
71,car,0.713686466217041,7666
71,car,0.7035415768623352,16630
71,car,0.6891344785690308,14164
71,truck,0.6638495922088623,14149
71,car,0.656164824962616,7027
71,car,0.6421446204185486,21223
71,car,0.6400704383850098,38506
71,car,0.6345001459121704,12349
71,person,0.5814718008041382,3562
71,truck,0.5759719014167786,11665
71,bus,0.5637803673744202,5950
71,truck,0.5590789318084717,12661
71,car,0.5481303930282593,5029
71,car,0.5221605896949768,4114
71,car,0.5125987529754639,2365
71,truck,0.49512383341789246,18748
71,motorcycle,0.47444650530815125,4577
71,car,0.4367927014827728,24896
71,car,0.4069530665874481,11656
71,truck,0.3891856074333191,25163
71,truck,0.35445696115493774,38524
71,person,0.34893131256103516,4652
71,person,0.3352470397949219,3016
71,truck,0.3331688344478607,4165
71,car,0.31808367371559143,5095
71,person,0.3141844570636749,1816
71,car,0.29170170426368713,1450
71,car,0.2596355676651001,7765
71,truck,0.2502318024635315,5095
72,car,0.8279476165771484,25090
72,car,0.7977948784828186,17179
72,car,0.7788460850715637,39034
72,person,0.7595569491386414,7030
72,car,0.7156621217727661,7666
72,car,0.7038068175315857,16630
72,car,0.6889322400093079,14164
72,truck,0.6635372638702393,14149
72,car,0.6534465551376343,7027
72,car,0.6433607935905457,38470
72,car,0.6395071148872375,21223
72,car,0.633182942867279,12349
72,person,0.5824642181396484,3562
72,truck,0.5759543180465698,11665
72,bus,0.5719204545021057,5950
72,truck,0.5548793077468872,12625
72,car,0.5463480949401855,5029
72,car,0.5220268964767456,4114
72,car,0.5136998891830444,2365
72,truck,0.49290451407432556,18730
72,motorcycle,0.4715504050254822,4535
72,car,0.4341714680194855,24887
72,car,0.41029277443885803,11665
72,truck,0.39598405361175537,25172
72,truck,0.34927234053611755,38479
72,person,0.34859946370124817,4661
72,person,0.33362051844596863,3016
72,truck,0.3324381709098816,4165
72,car,0.31754356622695923,5095
72,person,0.31644079089164734,1816
72,car,0.29069074988365173,1450
72,car,0.2508302628993988,7765
73,car,0.9016116261482239,22822
73,person,0.8010295629501343,6764
73,car,0.7969812154769897,15007
73,car,0.7795289754867554,38953
73,car,0.7252457737922668,16711
73,car,0.700834333896637,8077
73,car,0.6739182472229004,12661
73,car,0.6614771485328674,38308
73,car,0.656239926815033,21205
73,car,0.6550267338752747,11425
73,car,0.6528059244155884,7045
73,truck,0.5838261246681213,13909
73,truck,0.547698438167572,12688
73,car,0.5175400376319885,4468
73,bus,0.5152323842048645,5797
73,truck,0.5032486319541931,11665
73,truck,0.46359485387802124,18826
73,car,0.4580278694629669,13900
73,motorcycle,0.4482318162918091,5114
73,car,0.44595620036125183,2041
73,car,0.4416979253292084,11629
73,person,0.4299607276916504,3010
73,car,0.424528568983078,5170
73,car,0.413537859916687,25622
73,person,0.3967905640602112,4258
73,truck,0.3683796226978302,25706
73,truck,0.30732277035713196,4165
73,person,0.30501240491867065,3088
73,person,0.3043995499610901,2719
73,car,0.29321718215942383,2668
73,person,0.26099345088005066,5378
73,truck,0.25010281801223755,4936
74,car,0.892035186290741,22060
74,car,0.8558776378631592,15253
74,person,0.8190904259681702,6376
74,car,0.8010042905807495,38980
74,car,0.7630107998847961,16801
74,car,0.7420623898506165,13585
74,car,0.6993722915649414,21124
74,car,0.6928046345710754,7054
74,car,0.6915798783302307,38182
74,car,0.6690108180046082,6979
74,car,0.6402198076248169,5296
74,motorcycle,0.6278669238090515,4030
74,truck,0.5162737965583801,5305
74,truck,0.4919503331184387,12895
74,car,0.49036848545074463,11620
74,car,0.49012550711631775,2200
74,car,0.4619480073451996,12829
74,truck,0.4577840566635132,18961
74,person,0.4509308934211731,2770
74,truck,0.4466007947921753,11647
74,person,0.4019310474395752,4414
74,truck,0.4016110897064209,12829
74,car,0.36756637692451477,5053
74,car,0.3627963662147522,2587
74,person,0.33978578448295593,3052
74,car,0.3113214671611786,5311
74,truck,0.2788155674934387,26819
74,truck,0.26578134298324585,4147
75,car,0.8919395208358765,22060
75,car,0.8562900424003601,15253
75,person,0.8196253180503845,6340
75,car,0.7973637580871582,38980
75,car,0.7630794048309326,16801
75,car,0.7380223274230957,13585
75,car,0.6990322470664978,21160
75,car,0.6942168474197388,7063
75,car,0.688590407371521,38191
75,car,0.6666868329048157,6979
75,car,0.6412681341171265,5305
75,motorcycle,0.6278671026229858,4021
75,truck,0.5185179114341736,5305
75,truck,0.49499213695526123,12895
75,car,0.49156132340431213,2200
75,car,0.48458364605903625,11620
75,truck,0.46290189027786255,18961
75,car,0.45965576171875,12829
75,truck,0.4508970081806183,11629
75,person,0.4489593505859375,2770
75,person,0.40482601523399353,4411
75,truck,0.40341365337371826,12829
75,car,0.36661913990974426,5062
75,car,0.3626307249069214,2587
75,person,0.33950814604759216,3052
75,car,0.3117572069168091,5311
75,truck,0.2863472104072571,26855
75,truck,0.2683088183403015,4147
76,car,0.8249832391738892,15514
76,car,0.810615062713623,14428
76,person,0.7874084115028381,6667
76,car,0.7834604978561401,22222
76,car,0.7752224206924438,39016
76,car,0.761332094669342,16900
76,car,0.7316962480545044,8032
76,motorcycle,0.6997407674789429,4127
76,car,0.6680416464805603,7063
76,car,0.6665552258491516,21124
76,car,0.6484196186065674,38173
76,truck,0.6043431162834167,12961
76,car,0.5877628922462463,4789
76,person,0.5525631904602051,3820
76,car,0.5280382633209229,5020
76,car,0.5218605399131775,11710
76,truck,0.4963720440864563,12568
76,car,0.47720277309417725,2200
76,truck,0.4644981920719147,18931
76,bus,0.43973392248153687,5155
76,truck,0.43610650300979614,11674
76,person,0.4267100393772125,4513
76,car,0.4176204204559326,5968
76,person,0.3496432602405548,3088
76,car,0.338381290435791,2749
76,car,0.32420164346694946,1096
76,truck,0.31324926018714905,5110
76,truck,0.28875619173049927,26354
76,car,0.2707434594631195,25913
76,person,0.2591119408607483,1933
77,car,0.8465854525566101,19618
77,car,0.8064075112342834,13750
77,car,0.7970010042190552,38926
77,person,0.7559400200843811,6691
77,car,0.7455869913101196,16873
77,car,0.71517413854599,21304
77,car,0.6997506618499756,14878
77,motorcycle,0.6902631521224976,5005
77,car,0.6779071092605591,6943
77,car,0.6764379143714905,7078
77,car,0.6636477112770081,38164
77,car,0.6326739192008972,5677
77,car,0.5573045611381531,11815
77,bus,0.5388941168785095,4843
77,truck,0.5121893286705017,12463
77,truck,0.49681323766708374,12712
77,person,0.4929754436016083,2719
77,car,0.48271989822387695,4525
77,car,0.4788230359554291,5050
77,person,0.47221624851226807,5372
77,truck,0.4661193788051605,19165
77,truck,0.4623619616031647,26108
77,car,0.408073365688324,2215
77,truck,0.3953176736831665,12223
77,person,0.37738505005836487,3052
77,car,0.35737380385398865,25814
77,person,0.35583534836769104,1201
77,person,0.26969578862190247,3254
77,car,0.2535000741481781,7684
77,car,0.25070300698280334,4159
78,car,0.8467456698417664,19618
78,car,0.8060822486877441,13714
78,car,0.7958398461341858,38926
78,person,0.7574034333229065,6700
78,car,0.7455977201461792,16873
78,car,0.716289222240448,21304
78,car,0.6982316374778748,14878
78,motorcycle,0.6914591193199158,5014
78,car,0.6766276955604553,7078
78,car,0.6766179203987122,6952
78,car,0.6647006869316101,38164
78,car,0.6311044096946716,5677
78,car,0.5587872862815857,11815
78,bus,0.5421122312545776,4843
